id,Gender,Customer_Type,Age,Type_of_Travel,Class,Flight_Distance,Inflight_wifi_service,Departure/Arrival_time_convenient,Ease_of_Online_booking,Gate_location,Food_and_drink,Online_boarding,Seat_comfort,Inflight_entertainment,Onboard_service,Leg_room_service,Baggage_handling,Checkin_service,Inflight_service,Cleanliness,Departure_Delay_in_Minutes,Arrival_Delay_in_Minutes,satisfaction
76459,Female,Loyal Customer,52,Business travel,Business,481,1,5,5,5,5,4,3,1,1,2,1,3,1,2,11,2,dissatisfied
63517,Male,Loyal Customer,50,Business travel,Business,1009,3,3,3,3,4,5,5,1,1,2,1,5,1,4,9,0,satisfied
32978,Male,Loyal Customer,50,Personal Travel,Eco,101,3,5,3,5,2,3,2,2,5,5,5,4,5,2,0,1,dissatisfied
25626,Male,Loyal Customer,27,Business travel,Eco,526,4,5,5,5,4,4,4,4,1,1,2,1,3,4,6,8,dissatisfied
45085,Male,Loyal Customer,43,Business travel,Eco,299,3,1,1,1,3,3,3,3,5,5,4,5,1,3,0,4,satisfied
81104,Female,Loyal Customer,28,Business travel,Business,3193,5,5,5,5,4,4,4,4,5,5,5,5,4,4,0,0,satisfied
85455,Female,Loyal Customer,60,Business travel,Business,106,5,5,5,5,5,5,5,4,4,4,4,4,4,4,2,2,satisfied
52535,Female,Loyal Customer,33,Business travel,Eco,160,5,1,1,1,5,5,5,5,5,4,3,5,4,5,0,0,satisfied
72721,Male,Loyal Customer,30,Business travel,Eco Plus,985,3,4,5,4,3,3,3,3,1,2,3,1,4,3,0,4,dissatisfied
38533,Male,disloyal Customer,28,Business travel,Eco,1391,1,1,1,4,3,1,3,3,1,2,4,4,3,3,31,6,dissatisfied
75763,Male,Loyal Customer,58,Personal Travel,Eco,813,0,2,0,4,4,0,4,4,3,5,2,2,4,4,0,0,satisfied
125885,Female,Loyal Customer,18,Personal Travel,Eco,861,3,4,3,4,2,3,2,2,3,3,4,4,3,2,14,10,dissatisfied
9697,Female,Loyal Customer,14,Personal Travel,Eco,277,5,2,2,4,3,2,3,3,3,2,4,4,4,3,0,0,satisfied
84424,Female,Loyal Customer,41,Personal Travel,Eco,591,3,0,3,2,4,3,5,4,5,4,5,3,5,4,0,0,dissatisfied
39713,Female,Loyal Customer,52,Business travel,Business,2661,2,2,2,2,5,4,1,5,5,5,4,4,5,5,0,0,satisfied
125081,Male,Loyal Customer,63,Business travel,Business,1685,3,2,3,2,1,4,3,3,3,3,3,3,3,3,0,0,dissatisfied
13429,Male,Loyal Customer,37,Business travel,Business,2981,2,2,2,2,2,1,3,4,4,4,4,2,4,2,0,0,satisfied
49169,Male,Loyal Customer,53,Business travel,Eco,372,4,2,2,2,4,4,4,4,2,3,2,2,4,4,12,3,satisfied
58012,Male,Loyal Customer,32,Personal Travel,Eco Plus,1162,1,1,1,3,4,1,4,4,1,2,2,1,2,4,0,0,dissatisfied
48541,Male,disloyal Customer,36,Business travel,Eco,445,4,0,5,4,3,5,1,3,1,5,4,3,2,3,0,13,dissatisfied
9576,Female,Loyal Customer,68,Business travel,Business,288,1,1,1,1,2,5,5,4,4,4,4,3,4,3,0,0,satisfied
127620,Male,Loyal Customer,54,Business travel,Business,1773,1,1,1,1,4,5,4,2,2,2,2,4,2,5,4,0,satisfied
362,Male,disloyal Customer,24,Business travel,Eco,134,5,3,5,3,5,5,5,5,5,4,4,4,5,5,14,14,satisfied
116816,Male,Loyal Customer,59,Business travel,Business,3023,1,1,2,1,4,5,4,4,4,4,4,3,4,3,4,2,satisfied
9280,Female,Loyal Customer,57,Business travel,Business,3408,1,1,1,1,2,4,5,5,5,5,5,3,5,5,0,0,satisfied
126460,Male,Loyal Customer,47,Business travel,Business,1849,4,4,4,4,4,4,5,4,4,4,4,4,4,3,9,0,satisfied
21007,Male,Loyal Customer,30,Personal Travel,Eco Plus,689,1,4,1,4,2,1,2,2,4,4,4,5,4,2,14,11,dissatisfied
106002,Female,Loyal Customer,66,Business travel,Business,1999,2,3,3,3,2,2,4,2,2,2,2,1,2,2,22,33,dissatisfied
98853,Male,Loyal Customer,60,Business travel,Business,1751,5,1,5,5,3,3,4,4,4,4,4,5,4,3,0,0,satisfied
60466,Female,disloyal Customer,24,Business travel,Eco,775,1,1,1,4,5,1,5,5,5,5,5,3,4,5,2,0,dissatisfied
83911,Male,disloyal Customer,70,Business travel,Eco,752,4,4,4,4,1,4,1,1,4,3,3,3,3,1,0,0,dissatisfied
1213,Male,Loyal Customer,41,Personal Travel,Eco,282,3,4,5,4,2,5,2,2,5,5,4,5,4,2,108,98,dissatisfied
24846,Male,Loyal Customer,54,Personal Travel,Eco,894,0,5,1,1,5,1,5,5,4,4,4,5,4,5,0,0,satisfied
90099,Female,Loyal Customer,42,Business travel,Business,983,1,1,1,1,2,5,5,5,5,5,5,5,5,3,5,0,satisfied
83621,Female,Loyal Customer,11,Personal Travel,Eco,409,4,1,4,3,3,4,4,3,3,4,3,4,4,3,0,0,satisfied
3215,Female,Loyal Customer,46,Personal Travel,Eco Plus,693,2,4,2,3,3,5,5,1,1,2,1,5,1,5,3,0,dissatisfied
75851,Male,Loyal Customer,27,Personal Travel,Eco,1440,2,5,2,1,2,2,2,2,4,5,5,3,4,2,9,7,dissatisfied
20964,Female,disloyal Customer,37,Business travel,Eco,289,3,0,2,3,1,2,4,1,1,2,3,1,5,1,0,0,dissatisfied
12857,Male,Loyal Customer,65,Personal Travel,Eco,817,3,2,3,4,2,3,2,2,1,5,4,4,4,2,0,0,dissatisfied
88182,Male,Loyal Customer,49,Business travel,Business,3713,1,1,1,1,3,4,4,4,4,5,4,5,4,5,0,0,satisfied
88281,Female,Loyal Customer,62,Business travel,Eco,250,2,4,4,4,1,3,3,2,2,2,2,1,2,3,0,0,dissatisfied
81892,Male,Loyal Customer,40,Business travel,Business,3050,3,3,3,3,3,4,4,4,4,5,4,4,4,4,15,4,satisfied
16365,Male,Loyal Customer,26,Personal Travel,Eco,319,2,4,2,1,4,2,4,4,3,2,5,2,3,4,0,24,dissatisfied
47143,Female,disloyal Customer,27,Business travel,Eco,954,3,3,3,3,3,3,3,3,5,3,3,5,3,3,0,0,dissatisfied
17182,Female,disloyal Customer,61,Personal Travel,Eco,643,2,4,2,1,5,2,5,5,4,5,4,4,5,5,0,0,dissatisfied
95099,Male,Loyal Customer,23,Personal Travel,Eco,192,3,4,3,4,1,3,1,1,3,5,3,1,3,1,0,0,dissatisfied
77341,Female,disloyal Customer,21,Business travel,Eco,590,3,4,3,1,3,1,1,5,5,5,4,1,4,1,138,143,dissatisfied
3422,Female,Loyal Customer,68,Personal Travel,Eco,315,3,3,3,4,3,1,1,3,5,2,1,1,4,1,169,189,dissatisfied
129224,Male,Loyal Customer,34,Business travel,Business,1464,4,4,4,4,2,5,4,4,4,4,4,4,4,4,0,0,satisfied
71699,Male,Loyal Customer,70,Personal Travel,Eco,1182,4,5,5,3,1,5,1,1,5,4,5,5,5,1,0,0,dissatisfied
37245,Male,Loyal Customer,20,Personal Travel,Business,1102,4,5,4,3,2,4,2,2,4,1,1,1,5,2,15,9,dissatisfied
99182,Female,Loyal Customer,25,Business travel,Business,351,4,1,4,1,4,4,4,4,4,3,4,3,3,4,6,0,dissatisfied
214,Male,disloyal Customer,38,Business travel,Business,213,2,2,2,3,3,2,5,3,1,3,3,1,4,3,0,0,dissatisfied
3820,Male,Loyal Customer,49,Business travel,Business,2081,2,2,2,2,2,4,5,3,3,4,3,4,3,3,21,0,satisfied
38596,Female,Loyal Customer,53,Business travel,Eco,231,5,4,2,2,4,3,4,5,5,5,5,4,5,2,0,0,satisfied
8770,Male,Loyal Customer,24,Personal Travel,Business,552,2,4,2,4,3,2,3,3,5,3,5,5,5,3,6,0,dissatisfied
122252,Female,disloyal Customer,22,Business travel,Eco,141,4,4,4,2,3,4,5,3,5,3,3,3,5,3,0,0,satisfied
31408,Female,Loyal Customer,60,Business travel,Eco,1546,4,4,4,4,3,5,3,4,4,4,4,2,4,2,4,7,satisfied
109888,Male,Loyal Customer,23,Business travel,Business,1165,3,3,3,3,5,5,5,5,3,3,5,5,4,5,3,0,satisfied
62782,Female,Loyal Customer,21,Business travel,Business,2447,1,4,2,4,1,1,1,1,1,1,4,1,4,1,4,3,dissatisfied
13958,Male,Loyal Customer,61,Personal Travel,Eco,192,1,4,1,2,3,1,3,3,4,2,5,4,4,3,0,0,dissatisfied
32537,Male,Loyal Customer,39,Business travel,Business,102,0,5,0,1,2,2,5,5,5,5,5,1,5,3,6,4,satisfied
129411,Female,disloyal Customer,33,Business travel,Business,414,1,1,1,1,5,1,5,5,5,5,4,3,5,5,35,32,dissatisfied
63763,Female,Loyal Customer,25,Personal Travel,Eco Plus,2422,2,3,2,2,4,2,4,4,3,3,3,3,5,4,0,37,dissatisfied
4561,Male,disloyal Customer,20,Business travel,Eco,161,5,2,5,3,3,5,3,3,4,1,2,4,4,3,0,0,satisfied
4835,Male,disloyal Customer,15,Business travel,Eco,408,2,2,2,4,3,2,3,3,2,4,4,1,3,3,0,0,dissatisfied
18164,Female,Loyal Customer,18,Personal Travel,Eco,430,3,5,4,3,2,4,2,2,4,5,4,3,3,2,0,0,dissatisfied
50311,Female,Loyal Customer,52,Business travel,Business,109,1,4,4,4,5,3,4,4,4,4,1,2,4,4,40,53,dissatisfied
37466,Female,disloyal Customer,42,Business travel,Eco,1074,4,4,4,1,5,4,2,5,1,4,2,2,5,5,0,0,satisfied
52281,Male,disloyal Customer,71,Business travel,Eco,425,4,0,4,5,2,4,2,2,2,3,3,2,3,2,0,0,dissatisfied
25237,Female,Loyal Customer,30,Personal Travel,Eco,925,3,4,3,3,5,3,5,5,1,3,3,1,3,5,2,15,dissatisfied
94126,Male,disloyal Customer,38,Business travel,Business,239,5,5,5,2,3,5,3,3,5,3,5,5,4,3,21,12,satisfied
4650,Female,Loyal Customer,47,Business travel,Business,489,3,3,3,3,2,5,4,4,4,4,4,4,4,5,47,36,satisfied
76682,Female,Loyal Customer,18,Personal Travel,Eco,547,3,5,3,4,5,3,5,5,4,4,4,5,5,5,0,0,dissatisfied
108951,Male,Loyal Customer,52,Business travel,Business,1516,5,5,5,5,5,4,4,5,5,4,5,5,5,3,70,55,satisfied
68472,Male,Loyal Customer,54,Business travel,Business,2616,2,2,2,2,2,4,4,4,4,5,4,3,4,4,0,7,satisfied
74283,Male,Loyal Customer,50,Business travel,Business,2288,2,2,2,2,5,4,4,5,5,5,5,4,5,4,0,0,satisfied
110455,Male,Loyal Customer,55,Personal Travel,Eco,925,1,5,1,3,1,1,1,1,3,2,4,3,4,1,67,58,dissatisfied
22978,Female,disloyal Customer,17,Business travel,Eco,528,4,0,4,3,1,4,1,1,1,2,3,4,3,1,0,0,dissatisfied
11563,Female,Loyal Customer,60,Business travel,Business,1750,4,4,4,4,3,5,4,3,3,3,3,3,3,4,27,29,satisfied
86356,Female,Loyal Customer,33,Business travel,Business,2540,1,1,1,1,3,4,5,4,4,4,4,3,4,5,0,0,satisfied
8735,Female,Loyal Customer,42,Business travel,Business,227,5,5,5,5,5,4,5,4,4,4,4,3,4,3,0,6,satisfied
18739,Male,Loyal Customer,35,Business travel,Eco,1167,4,4,4,4,4,4,4,4,3,4,1,3,4,4,31,2,satisfied
16577,Male,Loyal Customer,24,Business travel,Business,692,2,2,4,2,4,4,4,4,4,4,1,2,5,4,0,0,satisfied
64264,Female,disloyal Customer,28,Business travel,Business,1192,5,5,5,5,4,5,4,4,4,2,5,5,4,4,12,0,satisfied
66237,Male,Loyal Customer,39,Business travel,Eco,150,2,5,5,5,2,2,2,2,2,5,3,3,3,2,0,0,satisfied
118419,Male,Loyal Customer,45,Business travel,Business,3919,4,2,4,4,4,4,4,2,2,2,2,3,2,4,11,6,satisfied
71203,Male,Loyal Customer,48,Business travel,Business,733,1,1,1,1,4,5,5,5,5,5,5,3,5,3,13,7,satisfied
105076,Male,Loyal Customer,51,Business travel,Business,3480,5,5,5,5,4,4,5,4,4,4,4,4,4,5,0,0,satisfied
75827,Male,Loyal Customer,55,Business travel,Business,1440,4,4,4,4,3,5,5,2,2,2,2,4,2,3,0,0,satisfied
28519,Female,Loyal Customer,49,Business travel,Business,2677,1,1,1,1,3,3,5,3,3,3,3,1,3,5,0,0,satisfied
18590,Female,Loyal Customer,50,Business travel,Eco,190,4,1,1,1,5,3,3,4,4,4,4,1,4,1,0,0,satisfied
119919,Male,Loyal Customer,44,Business travel,Business,1009,5,5,5,5,5,4,5,4,4,4,4,3,4,3,0,20,satisfied
67407,Female,Loyal Customer,48,Business travel,Eco,641,3,3,3,3,5,4,3,3,3,3,3,4,3,2,1,0,dissatisfied
46316,Female,Loyal Customer,43,Business travel,Business,2205,3,3,3,3,2,1,3,1,1,2,1,1,1,4,24,30,satisfied
120150,Female,Loyal Customer,45,Personal Travel,Eco,1475,3,2,3,4,5,2,4,3,3,3,2,4,3,3,0,0,dissatisfied
102843,Male,Loyal Customer,47,Business travel,Business,1562,4,4,4,4,3,4,5,5,5,5,5,3,5,3,5,10,satisfied
52241,Male,Loyal Customer,42,Business travel,Eco,451,4,5,5,5,4,4,4,4,4,4,4,5,2,4,0,0,satisfied
1756,Male,Loyal Customer,57,Business travel,Business,3303,4,4,4,4,2,4,4,4,4,4,4,3,4,4,9,3,satisfied
90238,Female,disloyal Customer,21,Business travel,Business,983,4,0,4,3,3,4,2,3,3,3,4,3,5,3,0,0,satisfied
88056,Male,Loyal Customer,46,Business travel,Business,2565,0,0,0,3,2,4,5,5,5,5,5,5,5,5,0,2,satisfied
14767,Female,Loyal Customer,54,Personal Travel,Eco,533,2,4,2,1,5,5,5,5,5,2,5,4,5,5,0,0,dissatisfied
33715,Female,Loyal Customer,20,Personal Travel,Eco,667,1,4,1,2,3,1,3,3,5,2,4,3,5,3,0,1,dissatisfied
104615,Male,Loyal Customer,19,Business travel,Business,1828,1,1,1,1,5,4,5,5,5,3,5,5,5,5,0,9,satisfied
66074,Male,Loyal Customer,66,Personal Travel,Eco,1055,3,4,4,3,4,4,4,4,3,4,4,5,5,4,29,24,dissatisfied
126500,Male,Loyal Customer,55,Personal Travel,Eco,1788,2,5,2,1,4,2,5,4,4,2,4,4,4,4,0,11,dissatisfied
75685,Female,Loyal Customer,42,Business travel,Business,2135,3,3,5,3,5,5,5,5,5,5,5,5,5,4,0,2,satisfied
94411,Female,disloyal Customer,21,Business travel,Eco,239,4,0,4,4,4,4,5,4,3,5,4,4,5,4,2,0,dissatisfied
50840,Female,Loyal Customer,54,Personal Travel,Eco,156,4,2,4,4,2,4,3,4,4,4,4,1,4,1,0,0,dissatisfied
10129,Female,disloyal Customer,20,Business travel,Eco,946,2,2,2,3,2,2,2,2,1,5,3,3,4,2,0,0,dissatisfied
84443,Male,Loyal Customer,8,Personal Travel,Eco Plus,606,3,3,3,3,5,3,5,5,1,5,3,5,1,5,0,0,dissatisfied
35782,Female,Loyal Customer,33,Business travel,Eco,200,2,4,4,4,2,2,2,2,2,4,4,4,3,2,0,0,dissatisfied
22504,Female,disloyal Customer,30,Business travel,Eco Plus,83,2,3,3,1,3,3,3,3,3,2,1,3,1,3,0,0,dissatisfied
7536,Female,disloyal Customer,14,Personal Travel,Eco,762,3,5,3,5,5,3,5,5,3,4,5,4,4,5,0,0,dissatisfied
55659,Male,Loyal Customer,18,Business travel,Eco Plus,296,4,1,1,1,4,4,4,4,5,1,2,2,1,4,0,0,satisfied
7102,Male,Loyal Customer,62,Personal Travel,Eco,273,2,4,2,2,2,2,2,2,3,4,2,3,2,2,10,53,dissatisfied
110812,Male,Loyal Customer,40,Personal Travel,Eco,1105,3,5,3,4,3,3,3,3,3,5,2,2,1,3,7,6,dissatisfied
107707,Female,Loyal Customer,50,Business travel,Eco,405,4,1,1,1,1,3,4,4,4,4,4,1,4,1,0,0,dissatisfied
14329,Male,Loyal Customer,20,Personal Travel,Eco,429,3,3,3,2,4,3,4,4,4,1,3,2,2,4,0,0,dissatisfied
6769,Male,disloyal Customer,65,Business travel,Business,235,4,4,4,3,3,4,3,3,5,2,5,4,5,3,0,0,dissatisfied
73774,Female,Loyal Customer,45,Personal Travel,Eco,192,1,5,1,4,4,4,4,1,1,1,1,4,1,3,0,0,dissatisfied
14733,Female,Loyal Customer,54,Business travel,Business,3116,2,4,2,4,2,4,3,2,2,2,2,3,2,3,55,44,dissatisfied
89742,Female,Loyal Customer,10,Personal Travel,Eco,944,3,4,3,1,3,1,1,5,5,2,1,1,4,1,198,197,dissatisfied
60026,Female,Loyal Customer,14,Personal Travel,Eco,1065,3,3,3,3,2,3,2,2,2,5,5,3,3,2,0,0,dissatisfied
74777,Female,Loyal Customer,52,Business travel,Business,3896,1,1,4,1,5,4,5,4,4,4,4,4,4,3,41,25,satisfied
48198,Male,disloyal Customer,36,Business travel,Business,236,2,2,2,2,1,2,1,1,4,4,2,5,5,1,0,0,dissatisfied
83500,Male,disloyal Customer,38,Business travel,Eco,546,4,3,4,3,3,4,3,3,1,3,3,2,5,3,0,0,satisfied
81191,Female,Loyal Customer,37,Personal Travel,Eco,980,2,4,2,4,2,2,2,2,5,3,4,4,5,2,11,0,dissatisfied
85098,Male,Loyal Customer,56,Business travel,Business,2687,2,2,2,2,5,4,5,4,4,4,4,3,4,3,0,0,satisfied
54006,Male,Loyal Customer,40,Business travel,Business,395,1,1,5,1,1,5,2,5,5,5,5,2,5,3,0,0,satisfied
532,Male,Loyal Customer,51,Business travel,Business,3462,4,4,4,4,4,5,4,4,4,4,4,5,4,5,0,0,satisfied
69498,Male,Loyal Customer,18,Personal Travel,Eco Plus,1089,3,4,3,4,1,3,1,1,1,5,1,2,5,1,0,0,dissatisfied
83499,Female,disloyal Customer,54,Business travel,Eco,546,1,0,1,3,2,1,2,2,4,4,5,4,1,2,0,0,dissatisfied
79484,Female,disloyal Customer,47,Business travel,Business,762,5,5,5,1,2,5,2,2,4,5,5,4,5,2,0,0,satisfied
117536,Male,Loyal Customer,58,Business travel,Business,347,1,5,1,1,2,4,4,4,4,4,4,4,4,5,7,0,satisfied
36296,Male,Loyal Customer,47,Business travel,Business,187,3,3,5,3,5,3,2,4,4,4,5,4,4,2,11,17,satisfied
37763,Female,Loyal Customer,41,Business travel,Eco Plus,1069,4,5,5,5,3,1,5,4,4,4,4,1,4,4,14,0,satisfied
39829,Female,Loyal Customer,32,Business travel,Business,2750,0,3,0,1,2,2,2,2,3,4,5,1,3,2,0,0,satisfied
55528,Female,Loyal Customer,55,Business travel,Business,2599,5,5,4,5,3,4,4,5,5,5,5,4,5,5,0,0,satisfied
36178,Male,Loyal Customer,31,Personal Travel,Eco,1674,3,2,3,3,4,3,4,4,3,3,3,4,3,4,7,0,dissatisfied
61329,Female,Loyal Customer,25,Personal Travel,Eco Plus,967,1,2,1,3,2,1,2,2,3,4,4,4,3,2,24,23,dissatisfied
33066,Male,Loyal Customer,33,Personal Travel,Eco,163,3,4,0,1,1,0,1,1,4,1,4,4,1,1,0,1,dissatisfied
104269,Male,Loyal Customer,22,Personal Travel,Eco,456,1,5,1,2,1,1,1,1,3,5,2,2,1,1,69,49,dissatisfied
55638,Male,Loyal Customer,43,Business travel,Eco,563,3,4,4,4,3,3,3,3,2,2,3,3,3,3,0,35,dissatisfied
291,Male,Loyal Customer,54,Business travel,Business,2718,1,1,3,1,3,4,5,4,4,4,4,5,4,5,0,0,satisfied
91861,Male,disloyal Customer,40,Business travel,Business,1995,1,1,1,3,2,1,2,2,4,3,3,5,5,2,0,0,dissatisfied
18066,Female,Loyal Customer,44,Business travel,Eco,488,2,5,5,5,3,4,1,2,2,2,2,4,2,4,113,97,satisfied
105611,Male,Loyal Customer,38,Personal Travel,Business,919,3,3,3,3,5,3,3,3,3,3,4,4,3,3,7,0,dissatisfied
42301,Male,Loyal Customer,44,Personal Travel,Eco,834,5,5,5,3,4,5,4,4,4,4,4,4,4,4,0,0,satisfied
60151,Female,Loyal Customer,55,Personal Travel,Eco,1012,3,3,3,3,3,1,4,1,1,3,1,5,1,2,0,0,dissatisfied
102833,Female,disloyal Customer,22,Business travel,Eco,423,2,5,2,3,4,2,4,4,5,5,5,4,4,4,0,0,dissatisfied
67529,Male,disloyal Customer,25,Business travel,Business,1242,1,2,1,4,4,1,4,4,1,2,4,1,4,4,0,16,dissatisfied
21120,Female,Loyal Customer,30,Personal Travel,Eco,152,3,5,3,4,3,3,3,3,3,4,5,4,4,3,0,0,dissatisfied
34336,Male,Loyal Customer,43,Business travel,Business,846,3,1,1,1,3,4,3,3,3,3,3,1,3,2,0,0,dissatisfied
4953,Female,Loyal Customer,48,Business travel,Business,931,4,4,4,4,2,4,4,4,4,4,4,5,4,4,0,0,satisfied
42063,Female,Loyal Customer,60,Personal Travel,Eco,106,2,4,2,1,5,4,5,5,5,2,2,3,5,4,77,73,dissatisfied
69375,Male,Loyal Customer,48,Business travel,Business,2548,2,2,2,2,5,5,5,2,2,2,2,3,2,5,0,3,satisfied
128189,Female,disloyal Customer,18,Business travel,Eco Plus,1849,4,0,4,3,2,4,2,2,3,1,1,4,4,2,0,0,satisfied
20090,Female,Loyal Customer,32,Business travel,Business,1722,2,2,2,2,4,4,4,4,5,5,4,5,5,4,20,6,satisfied
999,Male,Loyal Customer,62,Business travel,Business,1637,4,4,4,4,4,4,4,5,5,5,5,1,5,3,0,0,satisfied
49127,Male,Loyal Customer,43,Business travel,Business,209,3,3,3,3,5,1,2,4,4,4,3,2,4,2,0,3,satisfied
53736,Male,Loyal Customer,30,Personal Travel,Eco,1208,1,3,1,3,2,1,2,2,2,1,3,2,4,2,0,0,dissatisfied
72955,Male,Loyal Customer,59,Business travel,Eco,1096,1,5,1,5,1,1,1,1,4,2,4,1,4,1,0,0,dissatisfied
21705,Female,Loyal Customer,16,Personal Travel,Eco,708,2,5,2,5,2,2,2,2,5,3,4,4,5,2,2,0,dissatisfied
77807,Female,Loyal Customer,53,Personal Travel,Eco,689,2,4,2,3,2,4,3,3,3,2,3,2,3,3,0,0,dissatisfied
1819,Female,Loyal Customer,51,Business travel,Business,2478,2,2,2,2,4,5,4,5,5,5,5,4,5,4,0,0,satisfied
93043,Female,Loyal Customer,41,Business travel,Eco,436,3,2,1,2,3,3,3,3,3,4,3,4,4,3,0,0,dissatisfied
112253,Female,Loyal Customer,28,Business travel,Business,1703,4,4,4,4,4,4,4,4,4,5,4,5,4,4,22,2,satisfied
88581,Female,Loyal Customer,9,Personal Travel,Eco,646,5,4,5,1,1,5,1,1,4,5,4,3,3,1,1,0,satisfied
12895,Male,disloyal Customer,28,Business travel,Eco,809,4,4,4,5,1,4,1,1,4,5,2,2,5,1,0,0,dissatisfied
37446,Male,Loyal Customer,38,Business travel,Business,2261,4,4,4,4,1,3,1,5,5,5,5,5,5,2,0,3,satisfied
116275,Female,Loyal Customer,67,Personal Travel,Eco,446,2,4,2,2,4,4,4,3,3,2,3,3,3,5,20,9,dissatisfied
41103,Male,Loyal Customer,47,Business travel,Eco,140,2,4,5,4,2,2,2,2,5,3,4,3,3,2,0,0,satisfied
104717,Female,Loyal Customer,52,Business travel,Business,1342,5,5,5,5,2,5,4,4,4,4,4,3,4,4,6,18,satisfied
76736,Male,Loyal Customer,53,Personal Travel,Eco Plus,481,2,4,2,1,4,2,4,4,1,2,1,5,1,4,0,0,dissatisfied
102110,Male,Loyal Customer,47,Business travel,Business,386,1,1,1,1,4,4,4,4,4,4,4,5,4,4,18,5,satisfied
110849,Male,Loyal Customer,31,Business travel,Business,1951,3,3,2,3,4,4,4,4,4,3,4,5,5,4,0,0,satisfied
55516,Female,disloyal Customer,21,Business travel,Eco,991,2,2,2,4,1,2,2,1,2,5,3,2,3,1,1,4,dissatisfied
45919,Female,Loyal Customer,71,Business travel,Business,3465,1,0,0,3,2,4,3,5,5,0,1,1,5,1,0,12,dissatisfied
53126,Male,Loyal Customer,14,Personal Travel,Eco,2065,5,4,5,1,3,5,2,3,5,2,5,4,5,3,2,0,satisfied
56379,Male,disloyal Customer,55,Business travel,Business,200,4,5,5,1,2,4,2,2,4,5,5,5,4,2,0,0,dissatisfied
23354,Male,Loyal Customer,17,Personal Travel,Eco Plus,563,5,1,4,3,1,4,1,1,2,2,2,3,2,1,85,83,satisfied
121726,Male,disloyal Customer,30,Business travel,Business,1475,4,4,4,1,4,4,4,4,5,5,5,3,5,4,5,11,dissatisfied
12295,Female,Loyal Customer,62,Business travel,Eco,201,4,5,5,5,1,5,5,4,4,4,4,3,4,1,0,0,satisfied
33156,Male,Loyal Customer,57,Personal Travel,Eco,163,2,4,0,4,3,0,3,3,4,3,4,3,5,3,0,0,dissatisfied
8971,Female,Loyal Customer,54,Business travel,Eco,725,3,5,5,5,1,2,3,3,3,3,3,3,3,2,0,0,dissatisfied
83820,Female,Loyal Customer,67,Business travel,Eco,425,3,5,1,5,1,3,4,3,3,3,3,3,3,3,5,1,dissatisfied
126588,Male,Loyal Customer,28,Business travel,Business,1337,3,3,3,3,4,4,4,4,5,4,4,5,5,4,0,0,satisfied
79412,Male,Loyal Customer,46,Personal Travel,Eco,502,1,4,1,3,2,1,5,2,4,3,4,4,3,2,7,0,dissatisfied
69967,Male,disloyal Customer,26,Business travel,Business,236,3,4,3,1,5,3,3,5,4,3,4,4,4,5,0,0,dissatisfied
84654,Female,Loyal Customer,61,Personal Travel,Eco,363,4,2,4,4,4,3,3,2,5,4,4,3,3,3,127,133,dissatisfied
108280,Male,Loyal Customer,8,Personal Travel,Eco,895,4,5,4,3,4,4,4,4,3,4,5,3,4,4,5,6,dissatisfied
120826,Male,Loyal Customer,31,Personal Travel,Eco Plus,666,3,2,3,3,5,3,5,5,3,2,4,3,4,5,0,0,dissatisfied
1132,Female,Loyal Customer,24,Personal Travel,Eco,354,1,4,1,4,3,1,3,3,5,2,5,4,5,3,0,0,dissatisfied
38583,Female,Loyal Customer,28,Business travel,Eco Plus,2475,1,4,4,4,1,1,1,1,3,2,2,4,4,1,56,14,dissatisfied
2703,Female,Loyal Customer,28,Business travel,Business,562,3,3,3,3,3,3,3,3,2,2,3,3,3,3,8,3,dissatisfied
112988,Female,Loyal Customer,41,Business travel,Business,1797,4,4,4,4,3,5,5,5,5,5,5,4,5,5,0,0,satisfied
68287,Female,disloyal Customer,29,Business travel,Eco,806,3,3,3,3,1,3,1,1,3,5,4,4,3,1,0,0,dissatisfied
45251,Female,Loyal Customer,15,Personal Travel,Eco Plus,1013,4,2,4,3,4,4,4,4,3,1,3,4,3,4,0,0,dissatisfied
85582,Male,Loyal Customer,44,Business travel,Business,2280,5,5,5,5,5,4,4,5,5,5,4,4,5,4,9,9,satisfied
72558,Female,Loyal Customer,46,Business travel,Eco,1121,2,4,4,4,5,3,3,2,2,2,2,1,2,3,0,9,dissatisfied
98436,Female,disloyal Customer,22,Business travel,Business,814,0,0,0,1,4,0,1,4,3,3,5,4,4,4,0,0,satisfied
97598,Male,Loyal Customer,38,Business travel,Business,2969,2,2,2,2,4,5,4,4,4,4,4,5,4,4,0,0,satisfied
23986,Female,disloyal Customer,23,Business travel,Eco,427,4,2,4,3,4,4,1,4,1,2,4,2,3,4,0,0,dissatisfied
40756,Female,Loyal Customer,27,Business travel,Business,588,3,3,3,3,5,5,5,5,2,2,3,3,5,5,110,93,satisfied
76561,Female,Loyal Customer,25,Business travel,Business,3337,3,3,3,3,4,4,4,4,5,2,5,4,5,4,0,0,satisfied
20360,Female,disloyal Customer,80,Business travel,Business,265,3,4,4,4,5,3,5,2,2,3,2,2,2,1,30,15,dissatisfied
85057,Female,disloyal Customer,22,Business travel,Eco,813,1,2,2,3,4,2,4,4,4,2,5,4,5,4,0,0,dissatisfied
108406,Female,Loyal Customer,41,Business travel,Business,544,3,3,3,3,4,5,5,5,5,5,5,5,5,5,3,0,satisfied
